created_at=>2011-01-10 12:19:08 UTC,title=>Pink story,updated_at=>2011-02-03 04:47:32 UTC,id=>1031,day=>2,quickload_header=>fp_02_03_01_,download_id=>1016,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_02_03_01_Pink_Story.pdf,upload_file_name=>fp_02_03_01_Pink_Story.pdf,upload_file_size=>2213407,upload_content_type=>application/pdf,tags=>Day 1; Unit 2; Knowing the Story; Knowing the Story
created_at=>2011-01-10 16:45:42 UTC,title=>Microsoft declares quarterly dividend,updated_at=>2011-02-03 04:47:32 UTC,id=>1070,day=>28,quickload_header=>fp_28_02_01_,download_id=>1055,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_28_02_01_Microsoft_Declares_Quarterly_Dividend.pdf,upload_file_name=>fp_28_02_01_Microsoft_Declares_Quarterly_Dividend.pdf,upload_file_size=>139374,upload_content_type=>application/pdf,tags=>Day 14; Unit 28; Apple's Excess Cash
created_at=>2011-01-10 20:43:59 UTC,title=>Personal selling and sales management,updated_at=>2011-02-03 04:47:32 UTC,id=>1106,day=>15,quickload_header=>fp_15_02_01_,download_id=>1091,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_15_02_01_Personal_Selling_and_Sales+Management.pdf,upload_file_name=>fp_15_02_01_Personal_Selling_and_Sales+Management.pdf,upload_file_size=>278382,upload_content_type=>application/pdf,tags=>Day 8; Unit 15; A New Approach to Sales
created_at=>2011-01-12 15:34:40 UTC,title=>Causes  and current state of crisis,updated_at=>2011-03-09 17:53:58 UTC,id=>1209,day=>,quickload_header=>fp_29_02_01_,download_id=>1194,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_29_02_01_Causes_+and_current_state_of_crisis.pdf,upload_file_name=>fp_29_02_01_Causes_+and_current_state_of_crisis.pdf,upload_file_size=>148114,upload_content_type=>application/pdf,tags=>Day 8; ; Collapse of Trust
created_at=>2011-01-12 19:10:19 UTC,title=>Statementofcashflows threeexamples exercise,updated_at=>2011-02-03 04:47:33 UTC,id=>1247,day=>12,quickload_header=>fp_12_04_01_,download_id=>1232,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_12_04_01_StatementOfCashFlows_ThreeExamples_Exercise.pdf,upload_file_name=>fp_12_04_01_StatementOfCashFlows_ThreeExamples_Exercise.pdf,upload_file_size=>137912,upload_content_type=>application/pdf,tags=>Day 6; Unit 12; Milestone Exercise
created_at=>2011-01-13 20:44:28 UTC,title=>Apple,updated_at=>2011-02-03 04:47:34 UTC,id=>1506,day=>24,quickload_header=>fp_24_02_02_,download_id=>1483,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_24_02_02_apple.pdf,upload_file_name=>fp_24_02_02_apple.pdf,upload_file_size=>282054,upload_content_type=>application/pdf,tags=>Day 12; Unit 24; CAGR
created_at=>2011-01-14 18:52:06 UTC,title=>Strategy for sustainability star map,updated_at=>2011-02-03 04:47:35 UTC,id=>1566,day=>17,quickload_header=>fp_17_02_02_,download_id=>1541,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_17_02_02_Strategy_for_Sustainability_STaR_map.pdf,upload_file_name=>fp_17_02_02_Strategy_for_Sustainability_STaR_map.pdf,upload_file_size=>277426,upload_content_type=>application/pdf,tags=>Day 9; Unit 17; Reactive and Proactive Strategy
created_at=>2011-01-14 19:08:01 UTC,title=>Strategy for sustainability chapter 4,updated_at=>2011-02-03 04:47:35 UTC,id=>1583,day=>17,quickload_header=>fp_17_04_01_,download_id=>1558,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_17_04_01_Strategy_for_sustainability_chapter_4.pdf,upload_file_name=>fp_17_04_01_Strategy_for_sustainability_chapter_4.pdf,upload_file_size=>305244,upload_content_type=>application/pdf,tags=>Day 9; Unit 17; Reactive and Proactive Strategy
created_at=>2011-01-16 21:30:31 UTC,title=>Apple presents ipad,updated_at=>2011-02-03 04:47:35 UTC,id=>1709,day=>24,quickload_header=>fp_24_02_02_,download_id=>1684,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_24_02_02_apple_presents_ipad.pdf,upload_file_name=>fp_24_02_02_apple_presents_ipad.pdf,upload_file_size=>98480,upload_content_type=>application/pdf,tags=>Day 12; Unit 24; CAGR
created_at=>2011-01-17 19:15:54 UTC,title=>Getting to plan b,updated_at=>2011-02-03 04:47:36 UTC,id=>1827,day=>10,quickload_header=>fp_10_02_01_,download_id=>1802,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_10_02_01_getting+to+plan+b.pdf,upload_file_name=>fp_10_02_01_getting+to+plan+b.pdf,upload_file_size=>314934,upload_content_type=>application/pdf,tags=>Day 5; Unit 10; The Missing Piece
created_at=>2011-01-18 00:15:37 UTC,title=>Bbpstorytemplate2007,updated_at=>2011-02-03 04:47:37 UTC,id=>1906,day=>4,quickload_header=>fp_03_03_01_,download_id=>4,download_type=>Doc,upload_url=>http://s3.amazonaws.com/fullbridge-docs/fp_03_03_01_BBPStoryTemplate2007.doc,upload_file_name=>fp_03_03_01_BBPStoryTemplate2007.doc,upload_file_size=>55296,upload_content_type=>application/msword,tags=>Day 2; Unit 4; Writing History as a Team
created_at=>2011-01-18 16:23:41 UTC,title=>Hallsteadjewelers,updated_at=>2011-02-03 04:47:37 UTC,id=>1935,day=>14,quickload_header=>fp_14_01_01_,download_id=>1902,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_14_01_01_HallsteadJewelers.pdf,upload_file_name=>fp_14_01_01_HallsteadJewelers.pdf,upload_file_size=>63603,upload_content_type=>application/pdf,tags=>Day 7; Unit 14; Setting Up the Model
created_at=>2011-01-18 22:19:29 UTC,title=>Behravesh,updated_at=>2011-02-03 04:47:37 UTC,id=>1965,day=>2,quickload_header=>fp_02_01_01_,download_id=>1932,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_02_01_01_Behravesh.pdf,upload_file_name=>fp_02_01_01_Behravesh.pdf,upload_file_size=>237029,upload_content_type=>application/pdf,tags=>Day 1; Unit 2; Globalization 
created_at=>2011-01-19 05:23:54 UTC,title=>Holt brand icons,updated_at=>2011-02-03 04:47:37 UTC,id=>2037,day=>16,quickload_header=>fp_16_02_01_,download_id=>2004,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_16_02_01_Holt_Brand_Icons.pdf,upload_file_name=>fp_16_02_01_Holt_Brand_Icons.pdf,upload_file_size=>164011,upload_content_type=>application/pdf,tags=>Day 8; Unit 16; Brand Elements
created_at=>2011-01-19 22:17:37 UTC,title=>Mckinsey article,updated_at=>2011-02-03 04:47:37 UTC,id=>2107,day=>27,quickload_header=>fp_27_04_02_,download_id=>2074,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_27_04_02_Mckinsey_article.pdf,upload_file_name=>fp_27_04_02_Mckinsey_article.pdf,upload_file_size=>119256,upload_content_type=>application/pdf,tags=>Day 14; Unit 27; Enterprise Valuation Wrap
created_at=>2011-01-20 16:29:05 UTC,title=>Stewart four way win clean,updated_at=>2011-02-03 04:47:38 UTC,id=>2149,day=>38,quickload_header=>fp_38_02_03_,download_id=>2116,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_38_02_03_Stewart_Four_Way_Win_clean.pdf,upload_file_name=>fp_38_02_03_Stewart_Four_Way_Win_clean.pdf,upload_file_size=>255283,upload_content_type=>application/pdf,tags=>Day 19; Unit 38; Evaluating Yourself
created_at=>2011-01-20 17:57:22 UTC,title=>Collis strategy,updated_at=>2011-03-16 17:17:53 UTC,id=>2172,day=>,quickload_header=>fp_39_04_02_,download_id=>2139,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_39_04_02_Collis_Strategy.pdf,upload_file_name=>fp_39_04_02_Collis_Strategy.pdf,upload_file_size=>278804,upload_content_type=>application/pdf,tags=>Day 19; ; Strategy Going Forward
created_at=>2011-01-20 18:45:26 UTC,title=>How fast can your company afford,updated_at=>2011-02-03 04:47:39 UTC,id=>2193,day=>25,quickload_header=>fp_25_02_02_,download_id=>2160,download_type=>Pdf,upload_url=>http://s3.amazonaws.com/fullbridge-pdfs/fp_25_02_02_How_Fast_Can_Your_Company_Afford.pdf,upload_file_name=>fp_25_02_02_How_Fast_Can_Your_Company_Afford.pdf,upload_file_size=>440560,upload_content_type=>application/pdf,tags=>Day 13; Unit 25; Cash and Growth
